Time,KCPLIATANUNIAT1,KCPLIATANUNIAT2,KCPLLACYGNEUNLAC1,KCPLLACYGNEUNLAC2,MPS.ROCKCREEK,SECI.KCPS.CIMARRON,SECI.KCPS.SPEARVILLE,SECI_CIMARRON,WR.JEC.1,WR.JEC.2,WR.JEC.3,WR.LEC.4,WR.LEC.5
2023-10-13 08:00:00-05:00,15.9402,15.9402,20.0364,20.0364,-1.0316,-16.8542,-15.4307,-16.8542,1.9096,1.7409,1.7409,21.5247,17.3381
2023-10-13 09:00:00-05:00,16.9896,16.9896,22.7203,22.7203,16.0256,-16.4022,-14.7352,-16.4022,8.4439,8.5612,8.5612,14.9122,14.2658
2023-10-13 10:00:00-05:00,16.9415,16.9415,20.9453,20.9453,5.2147,-16.2606,-14.6175,-16.2606,6.6202,6.6368,6.6368,17.5956,15.6996
2023-10-13 11:00:00-05:00,20.6947,20.6947,24.5266,24.5266,0.0961,-17.7856,-16.5147,-17.7856,-0.4294,-0.8404,-0.8404,33.0538,25.3343
2023-10-13 12:00:00-05:00,20.9574,20.9574,24.5257,24.5257,-2.2979,-18.4551,-17.1427,-18.4551,0.4626,0.103,0.103,32.082,24.8947
2023-10-13 13:00:00-05:00,23.8692,23.8692,26.9408,26.9408,-12.8006,-19.2861,-17.9811,-19.2861,-0.6006,-1.1024,-1.1024,38.9097,29.729
2023-10-13 14:00:00-05:00,24.1849,24.1849,25.4029,25.4029,-16.2034,-19.4571,-18.1288,-19.4571,-2.5809,-3.2087,-3.2087,42.7575,31.9845
2023-10-13 15:00:00-05:00,25.4404,25.4404,28.1874,28.1874,-23.4974,-20.525,-19.2044,-20.525,-2.9749,-3.6529,-3.6529,45.2197,33.8305
2023-10-13 16:00:00-05:00,24.7749,24.7749,27.7189,27.7189,-22.5761,-20.0527,-18.8002,-20.0527,-3.4955,-4.1476,-4.1476,43.9683,32.748
2023-10-13 17:00:00-05:00,26.6865,26.6865,29.4201,29.4201,-20.6429,-18.7427,-17.5085,-18.7427,-3.9254,-4.6929,-4.6929,49.0746,36.3932
2023-10-13 18:00:00-05:00,25.3833,25.3833,29.5583,29.5583,-16.6518,-17.6637,-16.3534,-17.6637,-2.2105,-2.8824,-2.8824,44.8467,33.7264
2023-10-13 19:00:00-05:00,25.6888,25.6888,28.4213,28.4213,-22.7307,-14.8294,-13.3524,-14.8294,0.2248,-0.402,-0.402,43.8342,33.5349
2023-10-13 20:00:00-05:00,15.8015,15.8015,16.1744,16.1744,-25.8204,-19.477,-18.466,-19.477,-8.3595,-8.9735,-8.9735,33.6894,23.5515
2023-10-13 21:00:00-05:00,10.3805,10.3805,8.6549,8.6549,-27.261,-20.9671,-20.1111,-20.9671,-10.5201,-11.0435,-11.0435,25.9849,17.0913
2023-10-13 22:00:00-05:00,5.523,5.523,3.6969,3.6969,-31.0745,-22.0583,-21.2912,-22.0583,-14.1335,-14.6422,-14.6422,20.6225,12.0913
2023-10-13 23:00:00-05:00,-0.8356,-0.8356,-2.0739,-2.0739,-33.4692,-23.3027,-22.4923,-23.3027,-16.2125,-16.5803,-16.5803,10.1011,3.7059
2023-10-14 00:00:00-05:00,-5.8219,-5.8219,-6.3813,-6.3813,-31.7717,-23.1126,-21.8867,-23.1126,-14.0821,-14.1938,-14.1938,-2.1048,-4.8337
2023-10-14 01:00:00-05:00,-4.3432,-4.3432,-4.8258,-4.8258,-38.3732,-23.1356,-21.8985,-23.1356,-13.7145,-13.8586,-13.8586,0.3081,-2.9005
2023-10-14 02:00:00-05:00,-7.8989,-7.8989,-8.3548,-8.3548,-38.3824,-23.7724,-22.7629,-23.7724,-14.1749,-14.1898,-14.1898,-6.671,-8.2524
2023-10-14 03:00:00-05:00,-5.9705,-5.9705,-6.3175,-6.3175,-38.3747,-24.0329,-23.023,-24.0329,-14.1398,-14.1763,-14.1763,-3.2827,-5.6197
2023-10-14 04:00:00-05:00,-3.8001,-3.8001,-4.3925,-4.3925,-38.3704,-22.9244,-21.8221,-22.9244,-14.1024,-14.2344,-14.2344,1.475,-2.0957
2023-10-14 05:00:00-05:00,-1.9004,-1.9004,-2.7373,-2.7373,-31.226,-21.7532,-20.4374,-21.7532,-13.9474,-14.1668,-14.1668,5.763,1.0987
2023-10-14 06:00:00-05:00,2.6978,2.6978,4.6405,4.6405,-11.2779,-19.8711,-18.8932,-19.8711,-9.8384,-9.998,-9.998,9.3409,4.9906
2023-10-14 07:00:00-05:00,7.7811,7.7811,12.6206,12.6206,1.5365,-16.4651,-15.3147,-16.4651,-4.979,-5.0774,-5.0774,13.5652,9.5749
2023-10-14 08:00:00-05:00,15.3328,15.3328,21.9858,21.9858,11.8922,-6.4532,-5.9209,-6.4532,6.0222,6.1302,6.1302,16.789,14.98
2023-10-14 09:00:00-05:00,15.5303,15.5303,21.3643,21.3643,13.1111,-4.2543,-4.317,-4.2543,5.9329,6.0341,6.0688,16.9197,15.0056
2023-10-14 10:00:00-05:00,16.1773,16.1773,22.2454,22.2454,11.3678,-4.2082,-4.3243,-4.2082,6.0407,6.1185,6.171,17.6371,15.6017
2023-10-14 11:00:00-05:00,17.5575,17.5575,22.7814,22.7814,10.7147,0.0468,0.0039,0.0468,9.3391,9.4024,9.4739,18.2193,16.8129
2023-10-14 12:00:00-05:00,19.4657,19.4657,25.0181,25.0181,12.3179,3.5168,3.2733,3.5168,11.9958,12.0402,12.1146,20.1149,18.8599
2023-10-14 13:00:00-05:00,17.2546,17.2546,19.7881,19.7881,10.475,5.0259,4.6443,5.0259,12.7168,12.8327,12.9072,16.2634,16.0037
2023-10-14 14:00:00-05:00,15.5291,15.5291,15.0705,15.0705,12.2654,6.0987,5.4605,6.0987,12.1008,12.2167,12.2971,14.6272,14.4238
2023-10-14 15:00:00-05:00,17.0424,17.0424,16.63,16.63,10.6684,7.6373,6.8868,7.6373,13.5224,13.6417,13.7346,16.0293,15.825
2023-10-14 16:00:00-05:00,20.3156,20.3156,19.9711,19.9711,12.6862,14.5727,14.62,14.5727,17.6245,17.7396,17.8381,19.6784,19.5571
2023-10-14 17:00:00-05:00,24.9587,24.9587,24.3147,24.3147,24.0278,21.2691,21.3296,21.2691,22.8547,22.9595,23.0751,24.4392,24.3742
2023-10-14 18:00:00-05:00,33.1524,33.1524,32.2796,32.2796,32.3934,30.0922,30.019,30.0922,30.7436,30.9087,31.0345,32.512,32.4558
2023-10-14 19:00:00-05:00,32.4265,32.4265,31.5845,31.5845,31.8833,29.6677,29.7568,29.6677,30.0794,30.2273,30.3721,31.6667,31.6231
2023-10-14 20:00:00-05:00,25.1697,25.1697,24.4985,24.4985,24.6677,22.7282,22.8742,22.7282,23.1548,23.275,23.4051,24.5434,24.4999
2023-10-14 21:00:00-05:00,21.5388,21.5388,21.0146,21.0146,21.1138,19.6299,19.7637,19.6299,19.8799,19.9771,20.0885,21.0214,20.9864
2023-10-14 22:00:00-05:00,19.1198,19.1198,18.728,18.728,18.7192,17.2722,17.464,17.2722,17.6655,17.7469,17.8494,18.7487,18.7179
2023-10-14 23:00:00-05:00,18.4952,18.4952,18.1602,18.1602,18.0142,16.382,16.6236,16.382,17.1045,17.1856,17.2763,18.1399,18.1065
2023-10-15 00:00:00-05:00,14.6446,14.6446,14.2085,14.2085,14.1357,11.8367,12.1054,11.8367,13.6368,13.8019,13.8019,14.4689,14.4577
2023-10-15 01:00:00-05:00,13.7667,13.7667,13.3529,13.3529,13.166,11.0711,11.2796,11.0711,12.7566,12.9219,12.9219,13.6036,13.5848
2023-10-15 02:00:00-05:00,12.661,12.661,12.2837,12.2837,12.1211,10.1858,10.361,10.1858,11.7557,11.8966,11.8966,12.5041,12.4825
2023-10-15 03:00:00-05:00,10.2143,10.2143,9.8429,9.8429,9.8435,6.7283,6.856,6.7283,8.9197,9.0535,9.0535,9.8881,9.8205
2023-10-15 04:00:00-05:00,7.8593,7.8593,7.4923,7.4923,7.5207,3.4557,3.6065,3.4557,6.2922,6.4287,6.4287,7.4315,7.3349
2023-10-15 05:00:00-05:00,12.4385,12.4385,12.0659,12.0659,11.8911,9.0502,9.1568,9.0502,11.1176,11.27,11.27,12.147,12.0797
2023-10-15 06:00:00-05:00,16.3875,16.3875,15.9776,15.9776,15.718,13.9532,13.983,13.9532,15.0497,15.1875,15.227,16.203,16.1607
2023-10-15 07:00:00-05:00,17.1315,17.1315,16.7846,16.7846,16.409,15.2355,15.3394,15.2355,15.8417,15.958,16.0278,17.0324,17.0084
2023-10-15 08:00:00-05:00,18.7322,18.7322,18.4131,18.4131,18.0491,16.9069,17.0038,16.9069,17.2484,17.3403,17.446,18.6443,18.613
2023-10-15 09:00:00-05:00,22.9118,22.9118,22.5086,22.5086,22.35,21.1559,21.2788,21.1559,20.9492,20.9944,21.1214,22.9201,22.8361
2023-10-15 10:00:00-05:00,18.3448,18.3448,17.9026,17.9026,17.7336,16.3156,16.4393,16.3156,16.3016,16.3174,16.436,18.4656,18.3429
2023-10-15 11:00:00-05:00,16.9101,16.9101,16.5579,16.5579,16.2907,15.0472,15.1799,15.0472,15.2869,15.3753,15.4952,16.8201,16.7799
2023-10-15 12:00:00-05:00,17.4111,17.4111,17.0891,17.0891,16.6874,15.7999,15.9257,15.7999,15.9177,16.0068,16.1209,17.3641,17.3345
2023-10-15 13:00:00-05:00,17.8168,17.8168,17.5379,17.5379,17.0161,16.0553,16.2222,16.0553,16.3469,16.4346,16.5479,17.7618,17.7297
2023-10-15 14:00:00-05:00,18.339,18.339,18.0823,18.0823,17.4505,16.6327,16.794,16.6327,16.8385,16.9244,17.0457,18.3211,18.2859
2023-10-15 15:00:00-05:00,18.7803,18.7803,18.5404,18.5404,17.8404,17.1284,17.2868,17.1284,17.0365,17.151,17.2735,18.7525,18.7599
2023-10-15 16:00:00-05:00,19.2091,19.2091,18.9848,18.9848,18.1795,17.4907,17.6492,17.4907,17.0486,17.2086,17.3337,19.1304,19.197
2023-10-15 17:00:00-05:00,23.4215,23.4215,23.1533,23.1533,22.3658,22.4355,22.5076,22.4355,21.8827,21.9728,22.1105,23.1826,23.1338
2023-10-15 18:00:00-05:00,33.3192,33.3192,32.9299,32.9299,32.0535,32.8087,32.8274,32.8087,31.4408,31.5564,31.7352,33.0442,32.981
2023-10-15 19:00:00-05:00,29.1244,29.1244,28.832,28.832,27.9568,28.6221,28.6927,28.6221,27.4918,27.5956,27.7552,28.9059,28.8465
2023-10-15 20:00:00-05:00,24.6427,24.6427,24.424,24.424,23.6035,23.8525,23.9326,23.8525,23.0056,23.1159,23.2536,24.4413,24.4236
2023-10-15 21:00:00-05:00,23.7034,23.7034,23.6318,23.6318,20.7264,22.3763,22.4167,22.3763,19.742,20.1168,20.2369,23.4357,23.818
2023-10-15 22:00:00-05:00,22.5625,22.5625,22.4939,22.4939,21.6118,21.4858,21.5193,21.4858,18.586,18.9753,19.0823,22.3116,22.733
2023-10-15 23:00:00-05:00,17.7114,17.7114,17.5832,17.5832,17.1179,17.1383,17.2309,17.1383,16.7846,16.8451,16.9306,17.702,17.6793
2023-10-16 00:00:00-05:00,17.6204,17.6204,17.552,17.552,17.0217,17.6167,17.6217,17.6167,16.7851,16.8468,16.9251,17.6212,17.6034
2023-10-16 01:00:00-05:00,17.6188,17.6188,17.5502,17.5502,17.0416,17.8349,17.8248,17.8349,16.8038,16.8651,16.9432,17.6246,17.6099
2023-10-16 02:00:00-05:00,18.0255,18.0255,17.9253,17.9253,17.494,18.2794,18.2776,18.2794,17.1946,17.255,17.3347,18.0128,18.0006
2023-10-16 03:00:00-05:00,19.092,19.092,18.987,18.987,18.4292,19.4962,19.4846,19.4962,18.2153,18.2748,18.3627,19.0772,19.071
2023-10-16 04:00:00-05:00,21.866,21.866,21.668,21.668,21.3074,22.347,22.3315,22.347,20.8776,20.9436,21.0408,21.7948,21.7841
2023-10-16 05:00:00-05:00,23.9952,23.9952,23.727,23.727,23.4649,24.521,24.5051,24.521,22.7846,22.86,22.9748,23.6552,23.6374
2023-10-16 06:00:00-05:00,28.3395,28.3395,28.5155,28.5155,21.0966,30.8377,30.7872,30.8377,27.3956,27.4629,27.611,28.2642,28.2985
2023-10-16 07:00:00-05:00,31.3881,31.3881,31.6773,31.6773,21.1898,34.8439,34.7648,34.8439,30.3717,30.4435,30.6181,31.3327,31.3997
2023-10-16 08:00:00-05:00,34.7285,34.7285,35.1178,35.1178,22.6101,40.0644,39.7899,40.0644,33.9073,33.9763,34.1781,34.7649,34.8551
2023-10-16 09:00:00-05:00,47.1255,47.1255,47.8165,47.8165,29.0963,56.018,55.5759,56.018,46.3085,46.4022,46.6957,47.8561,48.0153
2023-10-16 10:00:00-05:00,33.3122,33.3122,33.7224,33.7224,22.1386,37.0037,36.7817,37.0037,32.242,32.3287,32.5567,33.6975,33.7976
2023-10-16 11:00:00-05:00,26.2448,26.2448,25.9982,25.9982,19.272,28.2461,27.9819,28.2461,22.133,21.7884,21.9779,27.7683,27.2238
2023-10-16 12:00:00-05:00,26.2325,26.2325,25.5458,25.5458,23.5583,28.3588,28.1413,28.3588,21.9463,21.605,21.7807,27.3622,26.7558
2023-10-16 13:00:00-05:00,26.4004,26.4004,26.0803,26.0803,23.5043,29.4676,29.3525,29.4676,25.2394,25.3273,25.5025,26.019,26.0261
2023-10-16 14:00:00-05:00,25.9348,25.9348,25.5141,25.5141,24.9331,28.2059,28.1478,28.2059,24.7108,24.802,24.9687,25.4959,25.4816
2023-10-16 15:00:00-05:00,27.9199,27.9199,27.4434,27.4434,27.7533,29.8197,29.8141,29.8197,26.7229,26.812,26.9691,27.4629,27.4403
2023-10-16 16:00:00-05:00,31.6214,31.6214,31.0964,31.0964,31.3973,32.8251,32.9009,32.8251,30.1819,30.2796,30.4499,31.0857,31.059
2023-10-16 17:00:00-05:00,37.3256,37.3256,37.5394,37.5394,28.1136,42.4159,42.3776,42.4159,36.4761,36.5652,36.7766,37.1871,37.2486
2023-10-16 18:00:00-05:00,47.0112,47.0112,48.0632,48.0632,27.4002,56.3003,56.1729,56.3003,46.5336,46.5883,46.8586,47.3044,47.563
2023-10-16 19:00:00-05:00,42.0633,42.0633,43.0716,43.0716,24.9438,50.4774,50.3816,50.4774,41.2647,41.3246,41.576,42.2722,42.5947
2023-10-16 20:00:00-05:00,30.1884,30.1884,30.5171,30.5171,20.6167,33.7509,33.8397,33.7509,28.5201,28.4738,28.6405,30.5425,30.5827
2023-10-16 21:00:00-05:00,28.9573,28.9573,28.7372,28.7372,26.0278,28.433,28.7999,28.433,25.7835,25.6147,25.7651,29.0397,28.7776
2023-10-16 22:00:00-05:00,25.779,25.779,25.4308,25.4308,25.1556,23.938,24.3343,23.938,23.3404,23.2574,23.3847,25.8375,25.6282
2023-10-16 23:00:00-05:00,23.6992,23.6992,23.4902,23.4902,23.4096,21.6957,22.0708,21.6957,22.5734,22.6464,22.7588,23.4027,23.3796
2023-10-17 00:00:00-05:00,19.1858,19.1858,18.9117,18.9117,18.4165,12.295,13.1539,12.295,16.3201,16.1984,16.3148,19.6398,19.344
2023-10-17 01:00:00-05:00,17.4703,17.4703,17.7788,17.7788,16.1943,4.4886,6.1293,4.4886,15.5714,15.5326,15.6317,17.7353,17.6431
2023-10-17 02:00:00-05:00,16.678,16.678,17.2108,17.2108,15.2338,3.2573,4.494,3.2573,15.7008,15.736,15.821,16.8268,16.8885
2023-10-17 03:00:00-05:00,16.4211,16.4211,16.9755,16.9755,14.9583,3.3839,4.3002,3.3839,15.5269,15.5424,15.6174,16.664,16.7143
2023-10-17 04:00:00-05:00,17.7506,17.7506,18.2161,18.2161,16.0394,3.7718,4.3933,3.7718,15.6237,15.4343,15.5049,18.8187,18.5944
2023-10-17 05:00:00-05:00,21.2958,21.2958,21.3613,21.3613,19.3115,6.0263,6.544,6.0263,16.0897,15.4883,15.5729,23.7272,22.8872
2023-10-17 06:00:00-05:00,31.105,31.105,29.7042,29.7042,28.8497,16.666,16.8182,16.666,17.3953,15.6751,15.7865,37.2964,34.7441
2023-10-17 07:00:00-05:00,25.9073,25.9073,24.6578,24.6578,24.6416,17.4003,17.6466,17.4003,16.6676,15.6309,15.7351,29.3973,27.7654
2023-10-17 08:00:00-05:00,24.0356,24.0356,23.0471,23.0471,22.5422,16.4758,17.0186,16.4758,16.5085,15.7672,15.8747,26.45,25.2109
2023-10-17 09:00:00-05:00,45.1784,45.1784,42.1676,42.1676,42.08,35.8428,35.7511,35.8428,23.3704,20.6766,20.8616,54.5298,50.4229
2023-10-17 10:00:00-05:00,45.8145,45.8145,43.4734,43.4734,44.097,38.7273,38.7365,38.7273,30.4802,28.7524,28.9477,51.7556,49.0184
2023-10-17 11:00:00-05:00,31.6529,31.6529,30.04,30.04,30.515,27.3711,27.2937,27.3711,21.4587,20.3426,20.4891,35.4396,33.6535
2023-10-17 12:00:00-05:00,26.6479,26.6479,25.2085,25.2085,25.5733,22.7752,22.7407,22.7752,17.6233,16.6627,16.803,29.9174,28.3506
2023-10-17 13:00:00-05:00,24.091,24.091,22.8748,22.8748,23.1231,20.2992,20.4004,20.2992,16.3503,15.5403,15.6651,26.777,25.4391
2023-10-17 14:00:00-05:00,21.7686,21.7686,20.9767,20.9767,20.9118,18.3641,18.6498,18.3641,16.7193,16.2463,16.3541,23.3631,22.5383
2023-10-17 15:00:00-05:00,19.5015,19.5015,18.9858,18.9858,18.8694,16.5258,16.9465,16.5258,16.5398,16.3421,16.4348,20.1347,19.7071
2023-10-17 16:00:00-05:00,18.428,18.428,18.0528,18.0528,17.8014,15.2876,15.8428,15.2876,16.2384,16.1505,16.2398,18.6633,18.3941
2023-10-17 17:00:00-05:00,18.1651,18.1651,17.788,17.788,12.9285,13.5781,14.33,13.5781,15.8019,15.8266,15.9164,18.8427,18.2628
2023-10-17 18:00:00-05:00,16.6738,16.6738,16.5608,16.5608,2.5656,7.484,8.5857,7.484,14.1453,14.2322,14.3179,16.0508,15.9121
2023-10-17 19:00:00-05:00,10.9117,10.9117,10.0682,10.0682,-11.6435,-4.3161,-3.0669,-4.3161,0.9143,0.7277,0.7853,17.5345,13.5935
2023-10-17 20:00:00-05:00,-1.0609,-1.0609,-0.8299,-0.8299,-22.2304,-15.118,-14.1405,-15.118,-10.3004,-10.5007,-10.4753,5.3025,1.602
2023-10-17 21:00:00-05:00,-8.5386,-8.5386,-6.9149,-6.9149,-31.5429,-20.3368,-19.3846,-20.3368,-13.0949,-13.1724,-13.1683,-6.33,-7.7506
2023-10-17 22:00:00-05:00,-12.0622,-12.0622,-11.1602,-11.1602,-29.8338,-22.3564,-21.8643,-22.3564,-18.5355,-18.717,-18.7273,-7.2159,-9.9475
2023-10-17 23:00:00-05:00,-16.1612,-16.1612,-14.4754,-14.4754,-35.2712,-22.9111,-22.5359,-22.9111,-17.9705,-17.9674,-17.9986,-16.6078,-16.7516
2023-10-18 00:00:00-05:00,-13.1427,-13.1427,-12.4529,-12.4529,-48.896,-23.4669,-22.978,-23.4669,-16.1246,-16.079,-16.0874,-13.971,-14.2401
2023-10-18 01:00:00-05:00,-13.5908,-13.5908,-12.7007,-12.7007,-48.896,-24.2579,-23.7702,-24.2579,-16.656,-16.6132,-16.6223,-14.4045,-14.6782
2023-10-18 02:00:00-05:00,-16.6033,-16.6033,-15.6981,-15.6981,-47.5111,-24.3895,-23.975,-24.3895,-18.7099,-18.6866,-18.6985,-17.1327,-17.325
2023-10-18 03:00:00-05:00,-14.2577,-14.2577,-13.5025,-13.5025,-48.896,-23.4914,-23.0492,-23.4914,-16.8263,-16.7913,-16.801,-14.9488,-15.1812
2023-10-18 04:00:00-05:00,-9.4645,-9.4645,-9.1536,-9.1536,-48.896,-20.5455,-19.9993,-20.5455,-12.5499,-12.497,-12.5029,-10.3081,-10.5859
2023-10-18 05:00:00-05:00,-0.9365,-0.9365,-0.838,-0.838,-48.896,-14.5797,-13.4378,-14.5797,-4.1144,-4.0559,-4.0534,-1.6235,-1.8974
2023-10-18 06:00:00-05:00,12.3513,12.3513,12.1354,12.1354,-38.391,-1.5722,-0.0991,-1.5722,9.68,9.7433,9.7653,12.0299,11.8198
2023-10-18 07:00:00-05:00,11.282,11.282,11.3608,11.3608,-35.2657,-4.3741,-1.8438,-4.3741,8.3537,8.4268,8.4626,10.9321,10.7117
2023-10-18 08:00:00-05:00,13.7648,13.7648,14.6608,14.6608,-26.0665,-8.9268,-5.4032,-8.9268,11.7716,11.8038,11.8518,14.0383,13.9712
2023-10-18 09:00:00-05:00,19.9047,19.9047,21.002,21.002,2.395,-3.9741,-4.0725,-3.9741,18.8781,18.9101,18.9927,20.622,20.6767
2023-10-18 10:00:00-05:00,23.361,23.361,23.6382,23.6382,-19.1762,2.8147,4.5154,2.8147,16.62,15.9109,15.9987,26.8167,25.6828
2023-10-18 11:00:00-05:00,17.9262,17.9262,19.3899,19.3899,-15.5727,-10.3222,-8.3682,-10.3222,15.9343,15.8151,15.8934,19.35,19.2212
2023-10-18 12:00:00-05:00,18.4923,18.4923,19.6804,19.6804,-19.3581,-6.7152,-3.0993,-6.7152,16.0156,15.9109,15.9939,19.7624,19.5681
2023-10-18 13:00:00-05:00,18.296,18.296,19.3826,19.3826,-24.9945,-3.3268,0.4748,-3.3268,16.2979,16.3595,16.4443,18.8647,18.8158
2023-10-18 14:00:00-05:00,20.471,20.471,21.3531,21.3531,-26.2863,-0.645,0.5723,-0.645,16.5221,16.2942,16.3905,22.3081,21.8312
2023-10-18 15:00:00-05:00,22.9591,22.9591,23.5163,23.5163,-24.9253,4.6989,5.9082,4.6989,16.7416,16.8537,16.967,24.8785,24.4933
2023-10-18 16:00:00-05:00,25.3871,25.3871,25.6299,25.6299,-15.1014,14.0285,13.8099,14.0285,16.79,17.7351,17.8615,26.7264,26.7985
2023-10-18 17:00:00-05:00,24.7747,24.7747,24.5273,24.5273,5.578,19.5228,19.5611,19.5228,17.4079,18.2228,18.3589,25.4174,25.4648
2023-10-18 18:00:00-05:00,33.1784,33.1784,32.9438,32.9438,15.6978,29.6949,29.5944,29.6949,27.0382,27.7012,27.8796,33.5922,33.6147
2023-10-18 19:00:00-05:00,30.0346,30.0346,29.9795,29.9795,13.6517,28.5606,28.5067,28.5606,28.3166,28.4198,28.5881,30.0518,30.0062
2023-10-18 20:00:00-05:00,26.6919,26.6919,26.746,26.746,7.2541,24.5116,24.4966,24.5116,25.0651,25.1574,25.3104,26.6729,26.6213
2023-10-18 21:00:00-05:00,25.2002,25.2002,25.2981,25.2981,8.3777,22.6633,22.7268,22.6633,23.6527,23.7387,23.8779,25.1666,25.1199
2023-10-18 22:00:00-05:00,22.6473,22.6473,22.6693,22.6693,13.8784,21.4929,21.4807,21.4929,21.3352,21.4143,21.5408,22.6526,22.627
2023-10-18 23:00:00-05:00,20.2454,20.2454,20.231,20.231,11.4364,18.8164,18.8602,18.8164,19.0331,19.1111,19.2171,20.353,20.3328
2023-10-19 00:00:00-05:00,16.6255,16.6255,17.1512,17.1512,-8.8446,5.4612,8.1817,5.4612,15.4985,15.5684,15.6416,16.8912,16.8603
2023-10-19 01:00:00-05:00,14.9765,14.9765,15.185,15.185,-8.4889,8.7438,9.4818,8.7438,13.8512,13.8981,13.9663,15.1096,15.0649
2023-10-19 02:00:00-05:00,5.0162,5.0162,5.1577,5.1577,-5.4741,0.8791,1.4232,0.8791,4.3777,4.4006,4.4355,5.0569,5.0314
2023-10-19 03:00:00-05:00,1.2371,1.2371,1.2522,1.2522,-1.9038,-1.9731,-1.4891,-1.9731,0.7437,0.7609,0.7805,1.1786,1.1572
2023-10-19 04:00:00-05:00,1.8533,1.8533,1.8347,1.8347,-0.3901,-1.5743,-1.0552,-1.5743,1.3189,1.3382,1.3554,1.7619,1.7371
2023-10-19 05:00:00-05:00,11.2055,11.2055,11.022,11.022,10.5451,8.4189,8.7367,8.4189,10.4477,10.4765,10.5263,11.0913,11.0691
2023-10-19 06:00:00-05:00,20.6737,20.6737,20.3211,20.3211,19.8846,18.3712,18.5018,18.3712,19.4818,19.5443,19.6417,20.5445,20.5188
2023-10-19 07:00:00-05:00,18.2457,18.2457,17.2858,17.2858,14.9885,13.4422,13.603,13.4422,12.5965,11.9549,12.0381,21.384,20.1014
2023-10-19 08:00:00-05:00,22.248,22.248,22.2104,22.2104,15.074,19.6572,19.8517,19.6572,21.1965,21.2636,21.3636,22.2246,22.2147
2023-10-19 09:00:00-05:00,46.6504,46.6504,46.1761,46.1761,40.4936,44.7707,45.0064,44.7707,44.9659,45.0783,45.2707,46.2895,46.2509
2023-10-19 10:00:00-05:00,42.7804,42.7804,42.5899,42.5899,34.4906,42.0874,42.3333,42.0874,41.3825,41.4953,41.694,42.6162,42.5835
2023-10-19 11:00:00-05:00,30.1704,30.1704,29.8346,29.8346,27.2471,28.5645,28.8606,28.5645,28.7838,28.8865,29.0515,29.8921,29.8449
2023-10-19 12:00:00-05:00,30.6539,30.6539,30.7096,30.7096,11.1103,26.496,26.9631,26.496,29.1401,29.2411,29.4008,30.4769,30.404
2023-10-19 13:00:00-05:00,28.5435,28.5435,28.5664,28.5664,9.0616,23.7702,24.2081,23.7702,26.9925,27.0887,27.2403,28.3414,28.2658
2023-10-19 14:00:00-05:00,26.0171,26.0171,26.2668,26.2668,2.1807,19.122,20.0846,19.122,24.556,24.6421,24.7765,25.9311,25.8562
2023-10-19 15:00:00-05:00,26.5147,26.5147,26.8517,26.8517,2.8582,17.5291,17.7467,17.5291,25.1197,25.2073,25.3377,26.4899,26.4249
2023-10-19 16:00:00-05:00,26.4068,26.4068,26.7579,26.7579,6.2807,18.6475,19.5061,18.6475,25.1837,25.268,25.4006,26.4175,26.3602
2023-10-19 17:00:00-05:00,31.4926,31.4926,31.222,31.222,29.2476,29.4493,29.8688,29.4493,30.1529,30.2559,30.4272,31.2834,31.2289
2023-10-19 18:00:00-05:00,49.2089,49.2089,48.5366,48.5366,47.6587,47.1623,47.6678,47.1623,47.271,47.4109,47.6568,48.8323,48.7636
2023-10-19 19:00:00-05:00,33.3487,33.3487,33.0997,33.0997,31.6549,33.0511,33.3187,33.0511,32.1479,32.2544,32.436,33.2136,33.1782
2023-10-19 20:00:00-05:00,31.5152,31.5152,31.9507,31.9507,-4.2054,26.4229,26.9849,26.4229,29.9299,30.0295,30.1879,31.6085,31.5209
2023-10-19 21:00:00-05:00,28.8846,28.8846,29.4775,29.4775,-10.992,23.2816,23.8302,23.2816,27.3161,27.4093,27.5509,29.0293,28.9367
2023-10-19 22:00:00-05:00,25.6012,25.6012,26.1699,26.1699,-4.7195,21.6504,22.1119,21.6504,24.2822,24.3701,24.506,25.6846,25.6094
2023-10-19 23:00:00-05:00,21.1338,21.1338,22.2678,22.2678,-21.931,16.6901,20.1978,16.6901,20.7582,20.8278,20.9402,21.7504,21.7376
2023-10-20 00:00:00-05:00,13.8994,13.8994,13.8741,13.8741,13.1913,12.3397,12.6031,12.3397,13.0016,13.0573,13.1379,13.677,13.6272
2023-10-20 01:00:00-05:00,13.0841,13.0841,13.0664,13.0664,12.4969,11.7216,11.977,11.7216,12.2858,12.3386,12.4104,13.0069,12.97
2023-10-20 02:00:00-05:00,13.5405,13.5405,13.4383,13.4383,13.0269,12.1984,12.4519,12.1984,12.7351,12.787,12.8554,13.47,13.4327
2023-10-20 03:00:00-05:00,17.9496,17.9496,17.8705,17.8705,17.2705,16.9352,17.1949,16.9352,17.1706,17.2284,17.3087,17.9237,17.8927
2023-10-20 04:00:00-05:00,21.0509,21.0509,20.9655,20.9655,20.2492,19.9016,20.1898,19.9016,20.2317,20.295,20.3814,21.0267,20.9944
2023-10-20 05:00:00-05:00,24.078,24.078,23.9428,23.9428,23.2462,22.8774,23.1857,22.8774,23.1061,23.1763,23.279,23.883,23.8388
